Wallet,Total Profit,Total PnL,Buys,Sells,Buy,Sell
GxvkzjwXdWQhJb9CbFBgnEriR2wcgtTxm5DdcbHz2VfN,10736.000293621395,1.1520072659708225,20,29,9319.385919475018,-20055.386214189988
BJS7xTRdJ25aWu8H578xmEzKBSaHofU8LZwY8iUqs8dt,10555.48083202978,0.2008801912008255,12,12,52546.150862018905,-52569.92877831381
2K4DzmwNqcRNJzyRiEQPFoLXpHyUHaYj9XX9gj5asQdK,10423.874080705533,31.002362016724614,1,7,336.2283839883633,-10760.102464614818
AkxoCgJMDE214SXRMecvrBvdNH8iNNW9YJXKkoU3qL1z,10370.156940887759,6.052156317211097,4,6,1713.464821025384,-12069.057311137849
uzCU4DRN6Eqscq7SoZhNLw13sGxbu8wNZcMrrbenYR1,10271.868449587546,5.031392118504561,1,4,2041.5559367375579,-12313.424388076943
Hnm3EDuuWZgZfwb6FucGVPadgmAmrNUKhJZm1yfcVnsL,10143.826133728588,1.016314569610017,3,4,9980.99056832473,-20124.816696870927
AT8jB8Cw9SUphTuXTH3Vb8zpvKbdUxqHEkaWM21ZTNwJ,8292.74936244339,0.11751043568548077,143,18,70570.32266171758,-66822.25736193964
8xC9qT9ZfdZhtyPMNobqmSiVo9R1kSDZGLix2PYJSfba,9877.008086007183,2.2134885846624437,13,15,4462.190658874992,-14339.198746539449
4WiF3rUhUhxPQPPmM1xQRa35GxjadeAkjNphyazVebCE,9845.472374751616,19.803160545936702,1,5,497.16672002498876,-10342.63909459061
DAfmsTFYgTNhUVu92YgJisEjJNbMiWxX1YBrVZgSF2Yz,9150.108036100679,1.4498594241849339,8,8,6311.031182381414,-14766.8015815938
CgwWHuZVwtfnxngLUA81cv2Fmqn313DZrGdY5NQZo497,9669.590234617714,2.586549138176786,43,38,3738.4135069761874,-13399.444180437313
